Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
1.797,50.251484,-42.59174,-2.723109,49.544586,-43.864124,-2.9341,1.0,1.05543227475334,0.834177633160079
1.798,49.15472,-45.866837,-2.862244,50.251484,-42.591888,-2.723161,1.22,1.28762737519907,1.55092996180856
1.799,49.386765,-40.739964,-0.442414,49.629257,-43.000854,-3.431465,2.08,2.19529913148694,1.99211560972838
1.800,48.945694,-45.524364,-2.790407,50.144627,-42.354786,-2.70714,1.28,1.35095331168427,1.60427618660035
1.801,48.945694,-45.524364,-2.790407,49.773891,-39.642982,-4.322584,1.91,2.01587564477887,2.47414620049675
1.802,65.215782,35.866936,37.121666,64.555717,26.843702,31.382639,3.4,3.58846973416134,3.89191928956036
1.803,64.241798,33.919125,31.686405,64.627815,29.059553,26.65591,2.8,2.95521036930934,2.42026536792908
1.804,64.241798,33.919125,31.686405,64.667809,31.533775,33.74765,2.5,2.63858068688334,2.16983939593513
1.805,64.241798,33.919125,31.686405,64.675804,30.764235,35.35297,4.03,4.25339206725594,3.30124103674401
1.806,46.803467,11.959779,-15.394556,46.974487,8.613555,-14.298701,3.1,3.27184005173534,2.82733868722919
1.807,46.803467,11.959779,-15.394556,46.338337,13.247731,-12.583409,2.23,2.35361397269994,2.50607423945847
1.808,47.5723,10.232026,-11.953878,47.968918,14.331711,-12.977717,2.59,2.73356959161114,3.23268942209174
1.809,47.5723,10.232026,-11.953878,47.494961,9.856531,-16.137222,3.29,3.47237218393847,3.0306762235999
1.810,46.163795,-4.743269,-22.915791,46.055897,-4.659326,-26.422087,2.16,2.2797337134672,1.44374577318845
1.811,47.5723,-5.224561,-24.349827,47.981628,-2.67855,-28.104609,1.89,1.9947669992838,2.09495314647046
1.812,46.431919,-4.950848,-25.982868,46.803467,-2.398264,-27.357294,1.67,1.76257189883807,1.95129686530801
1.813,46.431919,-4.950848,-25.982868,47.131535,-1.512309,-26.65633,2.95,3.11352521052234,2.82851425289576
1.814,74.7239,-19.641907,4.80356,75.872429,-18.54261,1.561702,2.32,2.44860287742774,2.47336470357555
1.815,71.852592,-15.774154,2.068496,71.832367,-15.586888,-1.094851,2.17,2.29028803621474,2.38381440571323
1.816,70.573441,-18.557749,-0.514448,70.168915,-13.799253,-0.421406,3.9,4.11618587153801,3.30618866073706
1.817,70.573441,-18.557749,-0.514448,72.839188,-21.568192,-1.059623,2.02,2.13197319500174,2.50760568421309
1.818,61.48127,-9.042561,19.0116,61.22039,-8.292957,16.626455,1.48,1.56203976663494,1.36211988059849
1.819,61.22039,-8.293137,16.626396,61.202934,-5.282161,16.541496,3.05,3.21906843799767,2.91561173841408
1.820,61.202934,-5.28228,16.541426,61.48127,-9.042531,19.011608,3.84,4.05285993505281,3.4112869715989
1.821,61.834995,0.848636,69.878326,61.080528,0.130466,63.935825,0.87,0.918226079035401,1.67218454185334
1.822,62.423126,-0.949933,63.009583,62.304508,1.713433,65.682297,2.1,2.216407776982,1.8019064658272
1.823,62.057652,-0.772814,66.306541,62.066189,2.320217,66.108971,2.34,2.4697115229228,1.9243291804313
1.824,37.949902,44.051872,15.99596,38.039135,49.406609,20.353861,2.3,2.42749423193267,2.3723836669399
1.825,36.855278,47.905716,17.114307,37.35342,46.104969,20.702898,1.95,2.058092935769,2.38890318383922
1.826,36.855278,47.905716,17.114307,37.243526,46.75169,21.254608,2.11,2.22696209972954,2.52716139822912
1.827,26.876743,-14.304313,-10.173533,26.563139,-16.18782,-11.583471,1.64,1.73090893059547,1.43131785425367
1.828,26.563139,-16.187954,-11.583441,26.505621,-17.846294,-11.058637,1.52,1.60425705762507,1.27737712323212
1.829,26.876743,-14.304313,-10.173533,26.505621,-17.846369,-11.058514,2.19,2.3113966817098,2.40882355233982
1.830,52.297634,-0.409896,18.244532,51.746639,-0.186538,21.264711,1.89,1.9947669992838,1.71127781992074
1.831,51.746639,-0.186449,21.264626,51.393372,1.284671,20.983341,1.86,1.9631040310412,1.60066072849838
1.832,51.393372,1.284641,20.983305,51.621712,-0.16479,19.049828,1.93,2.03698429027394,1.86493468347962
1.833,53.856831,-21.500828,2.699115,53.995159,-21.928516,0.222739,1.84,1.94199538554614,1.78981106056165
1.834,53.995159,-21.928516,0.22287,54.406902,-18.738777,-0.287753,2.04,2.1530818404968,1.95821317963373
1.835,54.406906,-18.738785,-0.287656,53.856831,-21.500589,2.699126,2.68,2.82855849633894,2.70049990110284
1.836,55.400433,53.396729,53.778835,54.886444,48.007195,49.120907,1.67,1.76257189883807,1.77059369325497
1.837,54.886444,48.006958,49.12093,55.51252,46.674351,51.430099,1.85,1.95254970829367,1.63096640090185
1.838,55.51252,46.674259,51.42992,55.400433,53.396667,53.778988,2.85,3.007981983047,2.39922779539271
1.839,44.87149,35.810287,21.346605,45.359039,39.905754,23.929356,1.92,2.0264299675264,1.68960689408527
1.840,45.359039,39.905666,23.929474,45.011585,36.240864,20.708874,1.82,1.92088674005107,1.74622180298447
1.841,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.33,2.45915720017527,2.10032384477914
1.842,56.047722,-34.185932,2.073268,56.36705,-32.096279,-1.607494,2.45,2.58580907314567,2.60255350706894
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,3.2612857289878,2.6204576782416
1.844,56.047722,-34.185932,2.073268,56.127819,-28.617027,1.532337,2.22,2.3430596499524,2.3606556409409
1.845,36.873898,2.025257,-27.400486,36.442333,7.163558,-32.654648,2.15,2.26917939071967,2.43303895525189
1.846,36.649616,6.027445,-30.29653,36.195229,4.032495,-29.725708,1.56,1.6464743486152,1.40843560074503
1.847,36.649616,6.027445,-30.29653,36.761993,3.912012,-30.693001,2.05,2.16363616324434,1.85997110046606
1.848,40.71912,-29.936848,23.550034,41.184315,-27.27042,21.909044,0.97,1.02376930651073,1.27108851049076
1.849,41.184315,-27.270496,21.909061,40.508087,-30.179283,20.870146,1.59,1.6781373168578,1.73025731924415
1.850,40.71912,-29.936848,23.550034,40.508087,-30.179224,20.870127,1.05,1.108203888491,1.40403234825611
1.851,31.62409,36.049889,2.497163,31.555168,32.668987,1.525261,1.83,1.9314410627986,1.43617883568626
1.852,31.62409,36.049889,2.497163,31.64702,33.972969,0.735331,1.17,1.2348557614614,1.29744867773367
1.853,31.509111,33.41103,2.534813,31.113958,36.347134,-0.333286,2.17,2.29028803621474,2.10004022579235
1.854,50.86224,-17.472771,-11.871647,51.00161,-13.823335,-14.457134,3.59,3.78900186636447,3.43635949029619
1.855,51.00161,-13.823364,-14.457191,50.792336,-13.503814,-12.32948,2.05,2.16363616324434,1.29598518547244
1.856,51.036358,-15.90473,-12.758986,50.931995,-12.943414,-12.923802,2.39,2.52248313666047,2.22391849737704
1.857,60.702118,-28.522373,7.553656,60.62244,-28.709539,10.127534,2.01,2.1214188722542,1.5834620726442
1.858,60.702118,-28.522373,7.553656,60.746311,-26.703468,10.357752,2.58,2.7230152688636,2.12185477391583
1.859,60.93137,-29.655077,9.633488,61.141781,-26.660177,11.257139,1.77,1.8681151263134,1.91750958567219
1.860,23.538761,-4.417905,-20.235949,23.966774,-6.903216,-22.121408,3.26,3.44070921569587,2.37574316092186
1.861,23.538761,-4.417905,-20.235949,23.304401,-1.515801,-22.26317,2.25,2.374722618195,2.75286358316138
1.862,23.605213,-7.957049,-20.846567,23.704475,-3.552516,-22.393524,3.1,3.27184005173534,3.86763546633068
1.863,51.507732,-31.901819,43.202671,51.439163,-31.802753,40.057354,0.88,0.928780401782935,1.2052009961443
1.864,51.507732,-31.901819,43.202671,51.587555,-28.311918,41.751678,1.17,1.2348557614614,1.46008308859111
1.865,50.428818,-33.695751,40.653271,50.733971,-29.882835,42.618275,1.78,1.87866944906094,2.18221661110173
1.866,67.494034,10.915003,2.071877,67.119179,11.601607,4.027749,1.14,1.2031927932188,1.58436361428198
1.867,67.314522,13.375117,1.910642,67.247009,9.793412,3.016923,3.13,3.30350301997794,3.17728139013531
1.868,67.314522,13.375117,1.910642,67.119179,11.601578,4.027864,2.08,2.19529913148694,2.25663267984634
1.869,59.969959,-19.370363,48.751637,59.634926,-19.883308,57.40118,2.01,2.1214188722542,2.75811586760111
1.870,59.634926,-19.883308,57.401081,60.060005,-15.917256,59.511612,2.98,3.14518817876494,2.53911032341949
1.871,59.969959,-19.370363,48.751637,60.060005,-15.917268,59.511719,3.53,3.72567592987927,4.61314768028754
1.872,60.319935,-26.971382,43.498901,60.355648,-24.119549,36.682838,2.74,2.89188443282414,2.4210889766919
1.873,60.355648,-24.11949,36.682804,61.176739,-28.321568,37.496204,2.5,2.63858068688334,2.05681153649426
1.874,60.319935,-26.971382,43.498901,61.176739,-28.321657,37.496246,3.1,3.27184005173534,2.84443347021657
1.875,64.659813,-21.87138,4.945468,64.523636,-21.40843,1.619571,2.94,3.1029708877748,2.3066470889172
1.876,64.523636,-21.408638,1.619634,64.48349,-17.265352,1.801653,3.44,3.63068702515147,2.55212138852218
1.877,64.659813,-21.87138,4.945468,64.48349,-17.265133,1.801598,4.0,4.22172909901334,3.38021134824459
1.878,63.548969,-26.942722,-0.218998,62.935822,-29.856096,-3.682643,3.57,3.76789322086941,2.71727221728892
1.879,62.935822,-29.856363,-3.682602,63.077522,-33.74015,-3.552639,1.87,1.97365835378874,1.65225510853387
1.880,63.548969,-26.942722,-0.218998,63.077522,-33.740597,-3.552549,4.82,5.08718356431108,3.63338784693859
1.881,61.089287,23.645374,69.444633,61.255276,19.072248,60.996246,2.61,2.7546782371062,2.55365156997781
1.882,61.255276,19.072248,60.996067,61.02795,19.555092,65.395012,1.04,1.09764956574347,1.2285922029568
1.883,61.089287,23.645374,69.444633,61.02795,19.554853,65.394859,3.09,3.2612857289878,2.04772311899882
1.884,35.810432,-40.561752,3.440969,35.043194,-44.798409,3.871436,1.18,1.24541008420894,1.58986557586801
1.885,35.043198,-44.798489,3.871448,35.103035,-43.918564,5.43911,1.38,1.4564965391596,0.998503836675284
1.886,35.810432,-40.561752,3.440969,35.103035,-43.918488,5.439101,1.7,1.79423486708067,1.67053496068365
1.887,27.899317,-29.165134,-9.072701,28.353571,-29.090569,-11.229582,2.54,2.68079797787347,1.45624135883702
1.888,28.353571,-29.090464,-11.229582,28.033895,-26.549902,-12.707726,2.26,2.38527694094254,1.78460922444623
1.889,27.899317,-29.165134,-9.072701,28.033895,-26.55002,-12.707726,3.79,4.00008832131514,2.98756154947725
1.890,54.438377,-50.634541,30.057386,54.927837,-45.600124,25.859596,2.39,2.52248313666047,1.97004119897321
1.891,54.927841,-45.600258,25.859533,54.343876,-51.955727,28.200708,2.23,2.35361397269994,2.0450566107699
1.892,54.343872,-51.955719,28.200615,53.856831,-52.316906,25.1485,1.56,1.6464743486152,1.42937079893447
1.893,35.713337,25.674494,-18.087009,35.713337,28.417604,-22.801613,1.84,1.94199538554614,2.42564380691821
1.894,35.713337,25.674494,-18.087009,35.043194,29.977543,-21.443403,2.21,2.33250532720487,2.23984609909137
1.895,35.043198,29.977432,-21.443426,35.182606,26.818871,-21.223682,1.81,1.91033241730354,1.4911045090193
1.896,61.585136,25.657118,-8.950221,61.429237,25.036209,-14.214004,3.19,3.36682895646314,3.20526200857871
1.897,61.429237,25.036417,-14.214139,61.550545,18.96542,-12.428081,4.06,4.28505503549854,3.21666111852884
1.898,61.237839,25.929693,-10.878376,61.411877,20.96648,-13.050227,4.15,4.38004394022634,3.23724443174845
1.899,43.033218,-43.405251,13.089993,42.322998,-37.424541,9.918674,1.87,1.97365835378874,2.51517977951508
1.900,42.322998,-37.424526,9.918662,41.720253,-40.241951,8.638138,1.51,1.59370273487754,1.52259178564538
1.901,41.720253,-40.241997,8.638143,41.247887,-42.644684,10.615993,1.54,1.62536570312014,1.31421932750284
1.902,90.975761,0.24899,5.020704,91.698318,2.784125,2.992569,3.6,3.79955618911201,4.13869409598569
1.903,90.975761,0.24899,5.020704,90.519165,1.783216,1.714251,3.26,3.44070921569587,3.79394352224722
1.904,90.975761,0.24899,5.020704,91.801392,3.405747,4.090535,3.85,4.06341425780034,4.53893863223439
1.905,84.303055,1.53534,2.0928620000000002,84.230606,2.220977,0.69211,1.54,1.62536570312014,1.66528844280069
1.906,84.230606,2.220858,0.69211,84.596977,-1.677641,1.40765,4.59,4.84443414111781,5.73458155286181
1.907,84.303055,1.53534,2.0928620000000002,84.596977,-1.677999,1.407489,4.7,4.96053169134067,4.72739848853008
1.908,74.755493,2.384851,3.487024,74.894257,1.445865,-1.516416,5.33,5.62545402443528,4.77148533269824
1.909,74.755493,2.384851,3.487024,74.578278,-0.80601,1.356223,5.5,5.80487751114334,4.89144455592797
1.910,74.578278,-0.806159,1.356266,74.196167,2.684765,0.511127,5.3,5.59379105619268,5.09428949376187
1.911,53.254585,0.169725,-0.951155,53.728653,-0.403217,1.871947,3.04,3.20851411525014,2.91134097715333
1.912,52.553223,0.909326,1.354498,52.927597,1.085779,-1.291484,2.7,2.849667141834,2.5874640708422
1.913,52.608536,-1.90264,0.457344,53.373711,0.931705,-0.332856,3.63,3.83121915735461,4.21600645347342
1.914,61.576488,2.079371,-0.70127,62.125904,-0.40505,-2.342728,4.25,4.48558716770167,4.0059331019301
1.915,62.125904,-0.405289,-2.342622,62.185528,1.460974,-3.22484,3.17,3.34572031096807,2.7976460829049
1.916,61.576488,2.079371,-0.70127,62.185528,1.460855,-3.225069,2.92,3.08186224227974,2.57151641945243
1.917,61.585136,0.716985,1.89157,61.48127,0.340969,-1.262825,3.32,3.50403515218107,3.08516184404546
1.918,61.585136,0.716985,1.89157,61.895065,0.939231,-1.915493,3.96,4.17951180802321,3.67257724631033
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.60957837965641,3.05671974264952
1.920,47.326748,1.842097,-1.251538,47.352684,2.137297,1.166173,2.83,2.98687333755194,2.303545665668
1.921,47.352684,2.137058,1.1662,46.85619,-0.025618,0.352809,3.49,3.68345863888914,3.15514603679718
1.922,47.326748,1.842097,-1.251538,46.85619,-0.025677,0.35269,4.17,4.40115258572141,3.0877299663663
1.923,20.866026,0.461604,2.397194,20.400791,0.184831,0.550425,1.84,1.94199538554614,1.79991378080848
1.924,20.400789,0.184924,0.550424,20.557186,-2.108682,0.62803,4.26,4.49614149044921,3.24564700412931
1.925,20.673613,0.07039,0.76506,20.789303,0.965077,0.085526,1.39,1.46705086190714,1.47842195912971
1.926,86.627693,-4.505845,43.222855,86.39003,-2.954652,48.862671,2.26,2.38527694094254,2.26210076523151
1.927,86.39003,-2.954801,48.862797,86.834755,-5.260864,49.538395,1.38,1.4564965391596,1.5609850506341
1.928,87.080177,-6.021064,49.476093,87.23175,-3.900815,47.715088,1.63,1.72035460784794,1.44027447022034
1.929,80.286339,-2.830494,42.172325,80.353638,-1.241197,48.508896,3.45,3.64124134789901,2.4401564122443
1.930,80.353638,-1.240973,48.508858,80.286346,1.241665,47.731892,2.69,2.83911281908647,1.73941670383029
1.931,80.286339,-2.830494,42.172325,80.286339,1.241755,47.732159,4.74,5.00274898233081,3.46025944140929
1.932,68.40213,-2.106791,36.175774,68.460526,1.134854,35.779842,2.64,2.7863412053488,2.4715916480466
1.933,68.40213,-2.106791,36.175774,68.438637,-5.142468,36.781723,2.83,2.98687333755194,2.22679535888933
1.934,67.946846,-0.514272,41.947853,68.40213,-2.106821,36.175941,3.17,3.34572031096807,2.4811732106896
1.935,67.946846,-0.514272,41.947853,68.241142,0.159164,36.441071,2.77,2.92354740106674,2.06400141031594
1.936,62.625641,-1.513702,42.022945,62.827114,-3.311154,34.454937,3.53,3.72567592987927,3.20896098231168
1.937,62.423126,-0.524982,37.594749,62.751682,-3.413616,37.616737,3.27,3.45126353844341,2.1639177036318
1.938,62.625641,-1.513702,42.022945,62.751682,-3.413557,37.616673,2.71,2.86022146458154,2.201265892815
1.939,51.972618,-2.092338,34.6702,52.073818,-2.68459,31.785568,1.2,1.266518729704,1.29530215616385
1.940,52.073814,-2.684434,31.785498,53.599998,-5.515917,35.238796,3.48,3.67290431614161,2.79722203155268
1.941,53.600002,-5.515924,35.238831,51.92754,-2.157894,33.264008,3.73,3.93676238482994,3.02090671627925
1.942,51.938816,-2.414809,30.712978,51.871113,-2.070838,34.641312,2.23,2.35361397269994,1.64648609131963
1.943,51.938816,-2.414809,30.712978,52.519997,-3.726368,32.998085,2.09,2.20585345423447,1.42595188842917
1.944,36.668377,-4.029605,28.151796,37.408195,-2.121273,26.353003,2.61,2.7546782371062,1.82133316470995
1.945,37.408199,-2.121315,26.352955,37.225166,-4.06841,24.962427,2.02,2.13197319500174,1.93222207810027
1.946,37.225166,-4.06832,24.962427,36.836647,-3.874564,28.441769,1.12,1.18208414772374,1.6786814034569
1.947,37.188408,-0.920802,25.234764,37.316841,-2.066045,26.368431,1.56,1.6464743486152,1.12617903546251
1.948,36.761993,-3.02787,24.443378,37.316841,-2.065955,26.368347,2.19,2.3113966817098,1.40674453682497
1.949,68.409431,-11.552015,-4.972911,69.054413,-10.098262,-8.96159,4.12,4.34838097198374,3.54428704377831
1.950,69.054413,-10.098322,-8.961778,68.707779,-6.609661,-11.113789,4.12,4.34838097198374,3.93788187733101
1.951,68.707779,-6.609959,-11.113772,68.314392,-8.750665,-10.911943,2.76,2.9129930783192,2.12112189715084
1.952,60.852169,-9.738184,-6.687685,60.373489,-9.040853,-9.771657,3.22,3.39849192470574,2.51178209824822
1.953,60.373493,-9.041121,-9.771629,60.257355,-12.446758,-9.260426,4.0,4.22172909901334,3.09040374802252
1.954,60.852169,-9.738184,-6.687685,60.257355,-12.446896,-9.260566,4.21,4.44336987671154,2.65918117607598
1.955,62.583534,-12.343284,-8.065589,62.380802,-13.336552,-11.483627,3.09,3.2612857289878,2.27769206400792
1.956,62.380802,-13.336641,-11.483716,62.202549,-9.468149,-8.963191,5.05,5.32993298750434,3.26539778768089
1.957,62.583534,-12.343284,-8.065589,62.202549,-9.46806,-8.963099,3.33,3.51458947492861,2.76494586875941
1.958,54.249111,-11.179517,-5.832121,53.481651,-11.853148,-9.233289,3.23,3.40904624745327,2.53548927117211
1.959,53.481651,-11.853148,-9.233127,53.973911,-9.117484,-9.464688,3.36,3.54625244317121,2.51092539286221
1.960,54.249111,-11.179517,-5.832121,53.973911,-9.117514,-9.464852,3.61,3.81011051185954,3.61387219860616
1.961,40.361057,-8.361782,-7.028759,40.048119,-7.975266,-4.891597,2.32,2.44860287742774,1.65284799457519
1.962,40.048115,-7.975255,-4.891642,40.654354,-10.427422,-4.374039,2.39,2.52248313666047,2.46334052634643
1.963,40.654354,-10.427422,-4.373948,41.056744,-8.363739,-4.952534,1.81,1.91033241730354,2.0810731189919
1.964,21.394373,-5.173716,-4.278908,21.282413,-5.965609,-5.913222,1.76,1.85756080356587,1.45318072393938
1.965,21.282413,-5.965475,-5.913271,21.282413,-6.518055,-4.102059,2.25,2.374722618195,1.67414267045559
1.966,21.394373,-5.173716,-4.278908,21.282413,-6.518174,-4.102018,1.85,1.95254970829367,1.49831487397191
1.967,62.380802,32.378571,-0.147722,62.185532,35.070721,2.955289,2.68,2.82855849633894,2.12373919977925
1.968,62.185532,35.070633,2.955312,62.490749,39.537548,2.165647,2.25,2.374722618195,1.78872412296326
1.969,62.380802,32.378571,-0.147722,62.490746,39.537289,2.165486,3.4,3.58846973416134,3.03928359101082
1.970,47.040016,26.017706,-1.151917,47.404495,31.657328,1.618461,3.19,3.36682895646314,3.07088981457662
1.971,47.404495,31.657207,1.61844,47.391548,27.690437,1.810855,2.26,2.38527694094254,1.75305757487057
1.972,47.040016,26.017706,-1.151917,47.391548,27.690319,1.810759,2.2,2.32195100445734,2.05326382009814
1.973,21.726294,15.280646,-1.367774,21.835646,17.679193,-0.207485,2.64,2.7863412053488,1.83938740075061
1.974,21.835646,17.67906,-0.207478,21.980473,16.65033,0.924282,1.68,1.7731262215856,1.04454627027918
1.975,21.726294,15.280646,-1.367774,21.980473,16.65045,0.924277,2.86,3.01853630579454,1.86493712693392
1.976,75.779869,20.183804,40.947208,75.866257,14.246047,34.876385,5.44,5.74155157465814,3.5040339097662
1.977,75.866257,14.246315,34.876354,76.038559,11.430151,35.647366,2.14,2.25862506797214,2.21815107690848
1.978,75.779869,20.183804,40.947208,76.038559,11.430181,35.647598,6.34,6.69144062193614,5.32816568776867
1.979,61.7318,10.148634,27.097399,61.602417,13.196148,31.410618,3.01,3.17685114700754,2.3687894021919
1.980,61.602417,13.196177,31.410522,61.826405,10.219472,31.749331,2.99,3.15574250151247,2.32373659801922
1.981,61.7318,10.148634,27.097399,61.826405,10.219741,31.749168,3.33,3.51458947492861,2.18091520189485
1.982,45.838963,9.817338,25.960958,46.365105,7.779533,22.730371,2.51,2.64913500963087,1.98030000457126
1.983,46.365105,7.779444,22.730297,45.702602,11.665258,21.519072,5.27,5.56212808795007,3.8201496671456
1.984,45.838963,9.817338,25.960958,45.702602,11.66511,21.519011,3.93,4.14784883978061,3.40003829055083
1.985,26.848423,8.511765,18.244299,26.390116,7.25464,14.99554,2.16,2.2797337134672,1.98103720608326
1.986,26.390116,7.254595,14.995491,26.67771,5.281576,15.936484,2.89,3.05019927403714,2.46530300118241
1.987,26.848423,8.511765,18.244299,26.67771,5.281472,15.936432,4.46,4.70722794539987,3.1716345820531
1.988,50.769001,25.38973,0.655839,50.885509,25.021931,3.6153,1.75,1.84700648081834,1.94291512139436
1.989,51.780636,23.386131,0.534275,51.904984,22.938185,3.899427,1.88,1.98421267653627,2.24635938700431
1.990,51.381916,26.204363,5.334191,51.198063,26.016098,1.017671,2.36,2.49082016841787,2.80342894412978
1.991,51.381916,26.204363,5.334191,51.047935,24.890022,9.025714,2.64,2.7863412053488,2.71459937817337
1.992,51.541965,24.54722,9.724677,51.689911,23.202326,13.171474,2.5,2.63858068688334,2.70436056255362
1.993,50.838955,19.941118,15.479286,51.290112,18.088917,17.778141,2.18,2.30084235896227,2.43674832319463
1.994,51.105755,17.067816,20.432623,50.757332,14.727862,21.503677,2.51,2.64913500963087,2.17841345578001
1.995,50.628658,13.640408,20.745934,50.733971,11.182321,22.495691,3.08,3.25073140624027,2.66999741751383
1.996,50.96682,8.495759,24.101707,51.221096,6.150157,25.01894,2.61,2.7546782371062,2.30028644998317
1.997,50.96682,8.495759,24.101707,51.244118,5.85003,25.390585,3.03,3.1979597925026,2.65243314598298
1.998,50.873875,1.705769,25.025928,51.198063,-1.004326,24.560135,2.78,2.93410172381427,2.56503823646185
1.999,49.881954,-6.178273,23.285236,49.905922,-9.216836,22.124119,2.49,2.6280263641358,2.79561165710485
1.1000,50.546513,-17.619324,18.252106,50.192162,-14.344807,20.415913,2.53,2.67024365512594,2.81416872168435
1.1001,49.785915,-20.800692,14.800025,50.369812,-22.366034,11.760392,2.15,2.26917939071967,2.31691659099027
1.1002,50.955215,-23.381392,9.570577,50.581745,-24.485786,6.330908,2.32,2.44860287742774,2.31801963550966
1.1003,50.52301,-25.385704,0.193805,50.931999,-25.359365,-2.700922,1.93,2.03698429027394,2.08523676964038
1.1004,50.061275,-23.911198,-5.3839,50.405228,-22.898642,-8.760909,2.7,2.849667141834,2.5579797777444
1.1005,50.687206,-20.24176,-13.826896,50.357998,-18.822725,-15.64047,1.53,1.6148113803726,1.63462547416371
1.1006,49.989662,-14.312641,-20.112686,50.51125,-11.908682,-21.836609,1.85,1.95254970829367,2.09452572553026
1.1007,50.52301,-7.130917,-24.381063,50.850601,-4.826145,-24.798477,1.93,2.03698429027394,1.87611249883838
1.1008,50.652088,0.183831,-24.708681,51.0942,2.78075,-25.021429,2.11,2.22696209972954,2.31015984044857
1.1009,49.881954,7.48931,-23.743315,49.773891,9.805821,-22.437998,2.36,2.49082016841787,2.63479748621369
1.1010,49.797935,13.334814,-20.637012,49.886749,15.541023,-19.52627,2.15,2.26917939071967,2.09430969076295
1.1011,49.881954,15.542047,-19.531717,50.163647,17.603216,-17.137688,2.34,2.4697115229228,2.51091854994509
1.1012,50.417027,18.435682,-15.066799,50.534767,20.136862,-12.050967,2.41,2.54359178215554,2.41862007177122
1.1013,50.827305,21.6497,-14.418571,50.850601,23.868753,-11.273953,2.09,2.20585345423447,2.5219363487604
1.1014,50.605209,20.716892,-10.157693,51.290115,21.612787,-6.012924,2.58,2.7230152688636,2.79368766692267
1.1015,50.558262,24.314123,-7.124293,50.687206,25.921114,-3.672674,1.8,1.899778094556,2.35381659827967
1.1016,50.558262,24.314123,-7.124293,50.687206,25.652714,-3.247802,2.29,2.41693990918514,2.54821178391528
1.1017,42.988392,39.817799,2.420442,43.315536,39.269077,6.565215,1.72,1.81534351257574,2.43688635290182
1.1018,42.551537,43.267765,16.363024,43.37463,41.469414,21.105474,2.17,2.29028803621474,3.21219303345289
1.1019,49.423252,43.18121,34.867008,49.374592,46.315643,31.98053,2.06,2.17419048599187,2.59928932778677
1.1020,50.061275,37.875839,51.369839,49.809952,34.680492,54.00798,1.47,1.5514854438874,2.58622671931268
1.1021,69.312546,21.833036,64.167267,69.633034,18.968876,64.937149,1.67,1.76257189883807,1.87898690620163
1.1022,69.519356,23.559267,62.963558,69.633034,18.968994,64.93734,2.34,2.4697115229228,3.13377416635977
1.1023,68.460518,-0.986367,71.334984,68.845329,-4.656554,71.417603,2.13,2.2480707452246,2.20243268831519
1.1024,68.765747,1.132695,71.996552,68.845329,-4.656394,71.417595,3.2,3.37738327921067,3.46385690340959
1.1025,69.604645,-0.045625,72.286209,68.845329,-4.656554,71.417511,2.65,2.79689552809634,2.82610935324394
1.1026,60.948948,-12.338242,58.745937,61.089287,-16.649065,57.868229,2.3,2.42749423193267,2.58497788997523
1.1027,51.105755,-32.348072,45.65789,51.404827,-36.601044,42.290524,1.63,1.72035460784794,2.67467629438012
1.1028,50.943607,-43.654781,32.677731,50.369812,-46.728775,28.174463,1.78,1.87866944906094,2.61744119684002
1.1029,49.629257,-50.081348,15.955322,49.833973,-51.532883,12.004609,1.63,1.72035460784794,2.16789318427321
1.1030,49.9538,-47.965702,-0.350058,49.773891,-48.058891,-4.376344,1.92,2.0264299675264,2.38265598201345
1.1031,53.069675,-41.547806,-8.875042,53.395325,-41.95071,-5.948508,1.56,1.6464743486152,1.86898504156524
1.1032,37.003853,-28.441145,-15.471752,37.059353,-27.696524,-17.697077,1.42,1.49871383014974,1.45158872172287
1.1033,37.003853,-28.441145,-15.471752,36.668377,-26.338417,-18.475231,1.95,2.058092935769,2.31331949179473
1.1034,37.206795,-19.681837,-23.649042,37.770546,-17.418816,-25.642082,1.25,1.31929034344167,1.84357952488378
1.1035,38.021313,-12.454347,-26.629408,37.98563,-9.354229,-27.908321,1.41,1.4881595074022,2.17126558029717
1.1036,38.021313,-3.922389,-27.540432,38.216721,-0.889203,-27.848351,1.87,1.97365835378874,2.41430750598365
1.1037,42.89854,8.312167,-30.312408,43.048145,11.324059,-28.988466,3.02,3.18740546975507,2.97158037178345
1.1038,42.973438,17.843439,-25.24209,43.345097,19.758728,-23.559269,1.69,1.78368054433314,2.02806583270802
1.1039,45.289864,32.366905,-17.890408,44.94162,35.310215,-13.260398,1.95,2.058092935769,3.09795036519214
1.1040,43.152416,37.732285,-9.617787,43.551212,37.74725,-6.274321,1.1,1.16097550222867,1.83116821778064
1.1041,43.152416,37.732285,-9.617787,43.930248,38.377018,-3.941547,1.89,1.9947669992838,3.18168712573008
1.1042,35.242119,45.157204,16.384867,35.703606,43.352867,21.707296,2.69,2.83911281908647,3.41130451874283
1.1043,51.244118,59.328182,41.382378,51.467751,57.243237,45.680168,2.62,2.76523255985374,2.61747158791879
1.1044,46.324947,59.827499,45.505112,46.783676,57.278339,49.358768,2.12,2.23751642247707,2.57861009279125
1.1045,49.977715,37.94017,51.353111,49.70768,34.859726,54.114765,1.97,2.07920158126407,2.57312132351581
